@RELATION csv_result-credit_edit

@ATTRIBUTE id REAL
@ATTRIBUTE source_0 REAL
@ATTRIBUTE source_1 REAL
@ATTRIBUTE source_2 REAL
@ATTRIBUTE source_3 REAL
@ATTRIBUTE source_4 REAL
@ATTRIBUTE source_5 REAL
@ATTRIBUTE source_6 REAL
@ATTRIBUTE source_7 REAL
@ATTRIBUTE source_8 REAL
@ATTRIBUTE source_9 REAL
@ATTRIBUTE source_10 REAL
@ATTRIBUTE source_11 REAL
@ATTRIBUTE source_12 REAL
@ATTRIBUTE source_13 REAL
@ATTRIBUTE source_14 REAL
@ATTRIBUTE source_15 REAL
@ATTRIBUTE source_16 REAL
@ATTRIBUTE source_17 REAL
@ATTRIBUTE source_18 REAL
@ATTRIBUTE source_19 REAL
@ATTRIBUTE source_20 REAL
@ATTRIBUTE source_21 REAL
@ATTRIBUTE source_22 REAL
@ATTRIBUTE source_23 REAL
@ATTRIBUTE source_24 REAL
@ATTRIBUTE source_25 REAL
@ATTRIBUTE source_26 REAL
@ATTRIBUTE source_27 REAL
@ATTRIBUTE source_28 REAL
@ATTRIBUTE source_29 REAL
@ATTRIBUTE source_30 REAL
@ATTRIBUTE class {0,1}

@DATA
786,-0.031365,-0.012896,0.016532,-0.016008,-0.000783,0.013557,-0.00432,0.031854,0.004086,0.00557,-0.022563,0.008365,-0.025106,-0.003812,0.017171,0.020498,0.022904,0.022852,-0.020706,0.010606,0.023856,0.027621,-0.029745,-0.039323,0.007276,0.023648,0.008084,-0.008221,-0.016269,-0.004534,0.019947,0
787,0.011129,0.010175,0.036019,0.020396,-0.048549,-0.017982,0.08469,-0.02276,-0.06402,-0.005799,-0.004101,0.012092,0.026575,-0.028492,-0.042955,-0.04239,-0.008411,-0.035836,-0.019915,-0.026785,-0.004774,0.015651,-0.068915,0.048297,0.031473,-0.018273,-0.069329,0.024906,-0.016987,0.021095,0.000497,0
788,0.001873,0.042663,0.020122,0.00872,-0.030859,-0.021244,0.006252,-0.002005,0.026917,-0.002459,-0.002986,0.024571,0.015114,0.033114,-0.021214,-0.009419,-0.023054,-0.025721,0.00504,0.022252,0.02665,0.024138,-0.050069,-0.006768,-0.003381,0.00127,0.059324,0.041596,0.001204,0.012819,0.013367,0
789,0.019206,-0.014471,-0.012422,-0.003951,0.04609,0.019291,0.046038,-0.027802,-0.039427,0.024195,0.028165,-0.013383,0.008326,-0.002696,0.001711,-0.037167,-0.006641,-0.050067,-0.041822,-0.018797,0.040384,0.024459,-0.024543,-0.003876,-0.003006,0.049888,0.00392,-0.028474,-0.041173,0.03914,-0.016023,0
790,0.000697,0.05954,0.004509,-0.057447,-0.052121,-0.01044,-0.0081,0.053686,0.016064,-0.022705,-0.004713,0.027306,-0.019992,-0.059604,-0.012435,-0.015665,-0.040067,0.040866,-0.033313,0.001902,0.036149,-0.025907,-0.015594,0.071027,0.02245,-0.008975,0.00656,-0.037658,-0.01695,-0.011407,0.030583,0
791,-0.00356,-0.013414,0.032844,0.025588,-0.001248,-0.009572,-0.005949,0.039617,-0.005853,-0.00067,-0.011657,-0.013704,0.006798,0.008298,0.012152,-0.009281,0.059869,-0.014535,0.016801,-0.02395,0.021939,0.031163,-0.035941,-0.016725,-0.018188,0.032349,0.009942,-0.012948,0.015772,0.023453,-0.002164,0
792,0.002529,-0.016819,0.02082,-0.001358,-0.016726,0.032551,0.022073,0.013372,-0.035108,0.006966,-0.048942,0.031384,0.00681,0.021719,0.002197,0.022667,0.027075,0.018589,0.019262,0.013211,-0.011799,0.009279,-0.003736,-0.016394,0.029386,0.020331,-0.038069,0.025941,0.022231,-0.00206,-0.01379,0
793,-0.004443,0.017729,0.000408,0.007087,-0.020947,-0.011544,-0.036065,-0.005968,-0.016489,-0.008538,0.009397,0.019484,0.034236,0.016973,0.019371,-0.027558,0.027027,-0.013314,0.034165,-0.011041,0.031891,-0.03615,0.012657,0.022889,-0.000348,-0.043313,-0.01688,0.024042,0.006539,-0.002121,-0.014832,0
794,0.024527,0.018297,-0.052374,-0.024778,0.017175,0.038265,-0.013283,-0.021356,0.068422,0.036849,0.005831,0.008159,-0.019148,-0.015312,0.068605,-0.009095,-0.039692,0.01884,-0.044208,0.089369,0.036967,-0.08443,0.049118,-0.021135,0.027843,0.047968,0.012404,0.035271,-0.05024,0.017828,0.014219,0
795,-0.022035,0.027883,-0.068124,-0.037966,-0.011611,0.06152,0.043542,-0.004875,-0.01757,0.001088,0.010892,0.00418,-0.014178,0.000276,-0.020401,-0.009837,-0.003718,-0.022812,-0.020008,0.000785,0.02559,0.015297,-0.046721,0.043739,-0.007516,-0.024034,-0.050977,0.009076,-0.057587,-0.077594,0.019594,0
796,-0.018238,0.029592,-0.035987,-0.042052,0.04852,0.033063,0.010392,0.042023,0.00053,-0.026311,-0.001884,-0.001227,-0.06645,0.021776,0.03421,0.007082,0.03213,-0.002483,0.047085,0.037419,0.010009,0.010569,-0.037883,0.021532,0.012916,0.010631,0.008826,-0.010616,0.001618,-0.025483,0.029413,0
797,0.015835,0.011243,0.007446,0.039667,-0.024884,0.045386,-0.009274,-0.044634,0.019234,0.045613,-0.012857,-0.013112,-0.033851,-0.005952,0.019733,-0.018762,0.016014,-0.013948,0.028527,0.072318,-0.03352,0.004732,0.014574,-0.013275,0.048794,0.017429,0.007903,0.033774,-0.012749,-0.000642,0.001607,0
798,-0.042428,0.041571,-0.026261,0.002862,0.002538,0.014023,-0.021838,-0.031456,-0.024619,-0.002918,-0.033793,0.048867,0.036277,0.004985,0.030525,-0.004467,0.044884,0.016928,-0.006508,0.006576,0.015977,-0.032653,0.002681,-0.052342,-0.004917,-0.027727,-0.032422,0.024571,0.006676,-0.043184,0.017702,0
799,-0.016998,-0.015821,-0.00335,0.012055,-0.045094,0.039277,0.075778,-0.018193,-0.016923,0.023597,-0.029887,-0.003883,-0.014884,0.009858,-0.037416,0.012982,-0.025755,0.000821,-0.048639,-0.031195,0.021162,0.001891,0.02363,0.024635,-0.007946,-0.022114,-0.04386,0.006853,-0.072807,-0.015428,-0.015924,0
800,-0.007581,0.006707,0.020988,0.008776,-0.000978,0.011197,-0.020783,-0.017929,-0.002475,-0.011071,-0.006508,0.01085,0.003768,0.015637,-0.007635,-0.017794,0.006914,-0.00171,0.010919,0.00139,0.012471,0.043315,-0.008106,-0.018194,-0.014841,0.005817,0.026245,0.030614,-0.005361,-0.008832,-0.021977,0
801,0.028354,0.002357,-0.003082,0.028652,-0.047848,0.051301,-0.005753,-0.013723,-0.043723,0.020941,0.002134,0.0469,-0.001118,0.022442,-0.064584,0.020129,0.008464,0.004589,0.048559,0.005738,-0.033089,0.049536,0.010219,-0.036194,0.068181,-0.022591,0.021717,-0.009581,-0.035603,0.034334,-0.021924,0
802,0.028497,-0.049152,-0.021614,0.004666,-0.049342,0.073598,0.046701,0.06032,0.016125,-0.042137,0.006908,0.037548,0.004106,0.01496,0.003512,0.024592,-0.023246,0.00822,0.012171,0.006059,0.060477,0.020903,0.04724,0.000824,-0.036399,-0.039361,0.050714,-0.004575,-0.004686,-0.000731,0.020175,0
803,0.049147,-0.005656,0.00601,-0.056062,0.026823,-0.005314,0.044308,-0.000132,-0.023624,-0.021696,-0.020039,0.03058,0.055199,0.011431,0.037963,-0.010669,-0.019765,0.048374,-0.023276,0.040158,-0.019206,-0.004033,-0.042618,-0.024491,-0.00347,0.087142,-0.043741,0.033265,0.024665,0.015557,-0.02509,0
804,0.014864,0.038182,0.022525,0.035518,-0.061758,-0.016861,-0.014317,-0.018262,0.005098,-0.024411,-0.000697,0.013619,0.058188,-0.0411,-0.013031,-0.028818,-0.025856,-0.015646,0.014775,-0.02772,0.004755,-0.005718,-0.015368,-0.01372,-0.003874,-0.00684,-0.006862,-0.018144,0.002705,0.013859,0.001015,0
805,-0.025481,-0.031629,0.033002,-0.002706,-0.003865,-0.001804,-0.006882,0.013897,-0.005866,-0.014917,-0.027106,-0.008334,0.012903,-0.01073,0.013192,-0.001737,0.031451,0.03585,-0.029879,-0.000026,0.006475,0.045422,-0.018606,-0.060689,-0.023751,0.017906,-0.018904,0.020615,-0.029302,0.005661,-0.010268,0
806,-0.030452,-0.013802,0.044474,-0.051416,-0.004456,0.043031,-0.049183,-0.019206,-0.055482,-0.035838,-0.009158,-0.03549,-0.019087,0.000203,-0.018901,-0.053505,0.059619,-0.001323,-0.013124,0.035557,-0.043009,-0.004585,-0.017746,-0.010509,0.033586,0.004256,0.027177,-0.052577,-0.009004,-0.014168,-0.01623,0
807,-0.023524,0.064955,-0.064148,-0.077069,-0.03379,0.05017,0.017861,0.068645,-0.003413,-0.011697,-0.004415,0.021817,-0.00645,0.004734,0.009094,-0.005294,0.019754,0.013089,0.019292,0.042809,0.018077,-0.012101,-0.044981,0.0461,-0.004668,0.015854,0.018669,0.003568,0.015194,-0.057081,0.023433,0
808,0.002925,-0.018922,0.02311,0.02628,-0.021683,-0.020789,0.009113,0.004794,-0.004486,-0.01966,-0.015137,-0.035884,0.026801,0.00119,0.04065,0.006561,0.025539,0.000753,0.025429,-0.021483,-0.010496,-0.042074,-0.006202,-0.018565,0.013965,-0.001074,-0.070183,-0.02201,0.01737,0.028005,0.012654,0
809,0.001877,-0.012918,0.002439,-0.057795,0.001513,0.040084,-0.006215,0.038018,-0.011117,-0.001389,0.032342,-0.061292,-0.059136,0.074958,0.017305,0.005709,-0.019048,-0.015628,0.065663,0.057817,-0.004417,0.046168,-0.042475,0.028509,-0.025801,0.007733,0.016035,0.01625,0.010126,0.005579,-0.045972,0
810,0.025137,0.017633,-0.018206,0.009967,-0.006921,0.002013,-0.0169,-0.001866,-0.006792,0.01597,0.047709,0.008099,0.018296,0.024371,0.009783,-0.020143,-0.015801,0.012729,-0.010582,-0.002159,0.019035,-0.029437,0.025589,-0.009829,0.029161,0.051368,0.058203,-0.054182,-0.02136,0.054937,-0.020092,0
811,0.033217,-0.002949,-0.03434,0.007906,0.010599,0.015638,0.065475,-0.037936,-0.046411,0.012878,0.040313,-0.010553,0.033893,0.011312,0.011859,-0.026677,-0.018134,-0.040375,-0.022068,-0.024408,0.008025,-0.030276,-0.032125,0.004761,0.01165,0.026594,-0.05169,-0.038148,-0.027508,0.043493,-0.006645,0
812,0.072038,-0.013871,0.033705,0.030196,0.010526,0.026499,-0.013232,-0.031455,0.048268,-0.035057,0.007325,-0.020805,-0.043412,0.06771,0.016382,0.068597,-0.02342,0.026387,0.008702,-0.032052,-0.019568,0.014781,-0.031622,0.000046,-0.03423,0.001917,-0.056905,-0.035409,0.009998,-0.017285,-0.005319,0
813,-0.042172,0.036126,-0.007686,-0.039651,-0.038806,-0.042475,0.054957,0.047294,0.042664,-0.020922,-0.03545,0.041433,0.011066,-0.033105,0.006248,-0.023818,0.001841,0.052465,-0.025842,0.025273,-0.027044,0.011241,-0.020601,0.01493,-0.028487,0.018859,-0.018552,-0.048518,-0.024095,-0.007511,0.019231,0
814,-0.010115,-0.015245,0.028882,-0.004887,0.023425,-0.023068,-0.02876,-0.00187,-0.019427,-0.000545,-0.013824,0.006158,0.007069,0.019553,0.039174,-0.016788,0.056283,-0.021136,0.033096,-0.001475,0.025534,-0.008478,0.002294,0.007031,0.012763,-0.02374,-0.021482,0.026979,0.011435,0.016958,-0.011971,0
815,-0.046322,0.017757,-0.035151,-0.014354,-0.044236,0.042933,0.002651,0.0323,-0.013622,0.007957,0.002253,0.001542,-0.010259,0.025758,0.029442,0.020541,0.036354,0.000822,0.019867,0.021891,-0.011798,-0.011533,-0.039402,-0.03195,0.013135,0.017681,-0.000409,-0.017256,-0.004142,-0.003051,0.010225,0
816,-0.014017,-0.022964,0.051586,0.001406,-0.05098,-0.036042,0.007557,0.004918,-0.012578,0.042622,-0.024504,-0.007098,0.020185,0.038193,0.011202,-0.000519,-0.005007,0.041175,-0.010723,-0.000681,0.01223,-0.056225,0.039663,0.040445,0.064303,-0.038706,-0.014518,-0.021929,0.019886,0.034033,0.024984,0
817,-0.016584,0.023694,-0.029008,-0.016874,-0.008382,0.040357,-0.032407,-0.02359,-0.008219,-0.009977,0.010867,-0.013317,0.010666,0.042808,0.01804,-0.003003,0.02841,0.006933,0.014877,0.021612,0.001229,0.003512,0.000204,-0.00999,-0.012311,-0.018144,0.009335,0.015126,-0.007073,-0.041786,0.005267,0
818,0.009945,-0.006401,-0.016815,-0.010144,0.021479,-0.015496,0.015695,-0.029054,0.014492,0.017299,-0.012701,0.030019,0.065679,0.056507,0.025412,-0.016337,0.003937,0.044596,-0.034642,0.019649,0.032198,-0.024649,0.037951,-0.026696,-0.038959,0.048014,0.02846,0.015529,0.00167,0.02239,-0.044609,0
819,0.070097,0.012392,-0.009443,0.005244,0.037963,-0.006629,0.005204,-0.01435,-0.024193,-0.005483,0.032146,0.033535,0.028668,0.025487,0.014576,-0.013292,0.01211,-0.011626,0.033844,0.003768,0.004794,-0.015342,-0.023413,-0.006014,0.045858,0.053912,0.018433,-0.017611,0.015717,0.058153,-0.012325,0
820,0.064715,-0.005916,0.017231,-0.0045,0.018431,0.010478,-0.001853,-0.014308,0.066657,-0.061473,-0.008788,-0.018897,-0.038647,0.014207,0.017562,0.060573,-0.01868,0.062258,-0.026202,-0.03012,-0.016574,0.007233,-0.024402,0.007366,-0.016684,0.003404,-0.068749,-0.033197,-0.031277,-0.038025,0.029223,0
821,0.079806,-0.014194,0.0339,0.02292,0.00577,0.021461,-0.014424,-0.031647,0.042943,-0.032088,0.007052,-0.024144,-0.046064,0.058672,0.011782,0.075638,-0.028973,0.026028,0.001581,-0.02801,-0.01752,0.014208,-0.024859,-0.013736,-0.037979,-0.001892,-0.064402,-0.038296,0.00634,-0.020134,-0.006769,0
822,0.004356,-0.017693,0.023496,0.012373,-0.003935,0.029201,-0.01437,0.002373,-0.024373,-0.015669,-0.017563,-0.007943,0.000383,-0.009556,-0.025076,0.017637,0.01841,0.029451,-0.014025,-0.002692,0.038897,0.035943,-0.006675,-0.056659,-0.016384,0.004961,-0.006861,0.02896,-0.009219,0.007808,-0.023089,0
823,0.016494,-0.020659,0.015587,-0.061416,0.016631,-0.007413,-0.047077,-0.014789,0.024862,0.051469,-0.028345,-0.02881,0.081795,0.00554,0.0235,-0.02392,-0.032383,-0.014515,0.028921,0.002667,0.065079,0.003619,0.002412,0.004311,-0.027918,-0.091904,0.008631,-0.054986,0.050668,0.002205,0.074781,0
824,-0.040933,0.019491,-0.027844,0.018043,0.038647,-0.055834,0.04538,-0.012531,0.009684,-0.018295,-0.012164,0.001562,-0.068101,0.016343,0.031429,-0.001771,-0.02839,-0.006084,0.047145,0.033538,0.00514,-0.029192,0.006178,-0.057698,0.047299,-0.0368,0.001693,0.007206,-0.027047,0.026192,0.017839,0
825,-0.053394,-0.03881,0.001372,-0.018028,-0.000615,0.008743,-0.00842,0.008543,-0.03048,0.050962,-0.006454,-0.012791,-0.009264,0.072571,0.00054,-0.007716,-0.034853,0.077257,-0.029834,0.007063,0.057548,-0.028387,0.031086,-0.029533,0.004002,-0.05207,0.005532,0.02375,0.039464,-0.024443,0.032772,0
826,0.007939,-0.011174,0.024162,-0.003798,-0.005343,0.009391,0.004408,0.013594,0.01308,0.021835,-0.044251,0.031857,0.001637,0.003037,-0.027943,0.02363,0.012033,0.0211,0.006461,0.000756,0.024212,0.02682,0.010818,-0.008815,0.012487,0.02024,-0.006644,0.002669,-0.003175,-0.01314,-0.013072,0
827,0.049357,0.008428,-0.001425,0.03074,-0.012318,-0.013866,-0.00076,-0.029131,-0.006028,-0.013595,0.018419,0.022703,0.057763,-0.001161,0.002974,-0.031898,-0.02962,0.022915,-0.008807,-0.017349,-0.002132,-0.037132,0.063734,-0.011175,0.026707,0.053131,0.01202,-0.020584,-0.033,0.047235,-0.042258,0
828,0.02758,0.016583,0.032577,0.009679,-0.013084,-0.016356,-0.007804,0.008583,-0.001087,-0.029087,-0.017124,0.021125,0.018931,-0.026214,-0.021559,-0.028855,0.012473,0.004312,0.011857,-0.017841,0.016787,0.022576,0.006041,0.030376,0.010462,0.007082,0.006638,0.015906,-0.012913,-0.001378,-0.008598,0
829,-0.018814,-0.0072,-0.01918,-0.010069,0.039895,0.042629,0.061773,-0.069972,-0.023994,0.005938,0.003847,-0.006887,-0.024542,0.023638,0.05319,-0.002973,-0.08661,-0.037396,-0.039262,0.014542,0.038712,-0.057506,0.023574,0.000558,-0.025579,0.046406,-0.06611,0.010937,-0.02164,0.00742,-0.06541,0
830,0.020255,0.01329,-0.001817,0.002396,-0.018896,-0.012456,-0.015481,0.009151,-0.00284,-0.024724,0.00325,0.009647,0.025364,0.012611,0.012422,-0.019789,0.030648,0.004151,0.034787,-0.019526,-0.001173,-0.019864,0.00594,0.035627,-0.000499,-0.027867,-0.033461,-0.000282,-0.008825,-0.00007,-0.005171,0
831,0.001142,0.003609,0.035365,0.015055,-0.004493,-0.023322,-0.027911,0.006699,-0.007276,-0.013909,0.000987,0.010879,0.012973,-0.002674,0.003593,-0.028036,0.036261,-0.011382,0.004623,-0.022948,0.024438,0.029408,-0.027974,-0.00803,-0.015391,0.005997,0.01174,0.016836,0.002813,0.01034,-0.011704,0
832,0.023473,-0.024937,0.012614,0.011314,-0.083937,0.082543,0.071336,0.01622,-0.017051,-0.052605,-0.008546,0.035612,0.029083,0.043238,0.048756,0.004513,-0.064091,-0.056767,0.056942,0.041848,-0.042286,0.003293,0.013211,0.009244,-0.010773,-0.016365,-0.01277,0.001791,0.076564,0.037503,-0.007225,0
833,-0.004409,0.009101,-0.025054,0.012287,-0.006487,0.0239,0.012859,-0.03464,-0.036041,0.007646,0.043972,-0.023177,0.005073,0.033061,-0.013236,-0.038724,0.022454,-0.061369,0.005448,-0.03427,0.036321,0.008321,-0.026473,0.055647,-0.023487,-0.063347,-0.030777,0.00734,-0.039917,-0.02243,-0.002401,0
834,0.087746,-0.029026,-0.000146,0.016426,0.05297,0.034394,-0.019436,-0.009671,0.060052,0.032225,-0.021764,-0.006328,-0.027934,0.062678,0.021459,-0.002193,0.027333,0.103698,-0.021057,0.021771,-0.008166,0.022977,0.017224,0.032742,-0.059049,-0.05447,-0.061948,0.001511,-0.014415,-0.058296,0.044635,0
835,0.016937,0.002654,0.010724,0.00158,-0.048248,0.026552,0.028736,0.002449,-0.000503,-0.007026,-0.01858,0.017458,-0.025175,0.045858,0.037627,0.05483,-0.04584,-0.017515,0.056595,0.015054,-0.018655,-0.049008,-0.016456,-0.004169,0.004566,0.006032,-0.070024,0.013207,0.031449,0.007862,-0.043933,0
836,0.012913,-0.002926,-0.000781,0.006889,-0.057638,0.000496,0.040107,0.08341,-0.035787,-0.041577,0.008807,-0.053763,0.025679,-0.022319,-0.022981,-0.01763,0.007472,0.054086,0.009742,-0.007118,0.031918,-0.039404,-0.010276,0.033182,0.015534,0.017423,-0.038048,0.009575,0.012762,0.006599,0.013196,0
837,0.003826,0.037237,-0.064439,-0.038222,0.03562,0.084797,0.00802,0.044186,-0.045788,-0.027146,-0.035214,0.023207,-0.043723,-0.050033,-0.042534,0.04517,0.066389,0.046729,-0.001645,0.024711,0.071162,-0.007561,-0.002099,-0.019318,0.048313,0.00773,0.000859,0.004153,0.001736,-0.04127,0.054015,0
838,-0.038146,0.006001,-0.028362,0.012711,-0.009213,-0.000925,0.020236,0.017624,-0.012584,0.017471,-0.022604,0.021041,0.034363,0.064753,0.007771,-0.035863,0.036847,0.031339,0.027124,-0.005204,-0.022395,0.008734,0.016143,-0.02255,-0.030028,-0.014356,-0.002649,0.013352,0.000764,-0.021631,-0.008198,0
839,0.009999,0.050943,0.013603,0.033691,-0.03468,-0.022979,0.086374,-0.060551,-0.034782,-0.015743,-0.002493,0.033459,0.000666,-0.035582,-0.032558,-0.029819,-0.042318,-0.066508,-0.054159,-0.009718,0.012144,0.036247,-0.040261,-0.023654,-0.00902,-0.027219,-0.020023,0.024328,-0.033495,-0.035927,0.007116,0
840,-0.000351,-0.007915,0.030839,-0.02876,-0.003263,-0.020902,0.009268,0.054571,0.004645,-0.008587,-0.035414,0.009679,-0.015014,-0.02522,0.007526,-0.011084,0.026548,0.021016,-0.014099,-0.019309,0.018619,0.01495,-0.019973,0.022163,0.004984,0.028996,-0.006496,-0.012441,0.007155,0.008247,0.019117,0
841,0.055593,0.056581,-0.021037,-0.020798,-0.036224,0.056532,0.02599,0.036047,0.036246,-0.009688,-0.018998,-0.010515,-0.02109,-0.086604,-0.036563,-0.04278,-0.000004,0.03013,-0.010733,0.076816,0.020727,0.032968,-0.028651,0.053548,-0.010816,0.055603,0.035795,0.034614,-0.000865,-0.049018,0.037988,0
842,-0.00955,-0.027555,0.079692,-0.010929,-0.013845,-0.043218,0.002064,-0.006424,-0.015934,0.066087,-0.036795,0.018962,-0.008288,0.056098,0.01233,0.012894,0.008391,0.028876,-0.014239,0.013123,0.034608,-0.039845,0.020211,0.05366,0.094501,-0.037303,0.013865,-0.00617,0.045206,0.034561,0.038544,0
843,0.065788,0.021396,-0.021623,-0.047175,0.034045,0.002419,0.019084,0.059217,-0.008919,-0.021464,-0.003306,0.056063,0.017885,-0.026,-0.006379,-0.031457,0.006712,0.037761,-0.011427,-0.000037,0.030443,0.003664,0.005865,0.042384,0.010792,0.082419,0.027157,-0.015162,-0.018575,0.02233,-0.018506,0
844,0.04228,-0.0136,-0.012545,0.023939,0.051569,0.030518,0.047001,-0.062126,-0.028535,0.035097,0.010133,0.009248,0.027355,0.013313,-0.012767,-0.03305,-0.012826,-0.071363,-0.011183,-0.029779,0.040873,0.018631,0.019245,0.011279,0.01236,0.043684,0.017921,-0.021947,-0.033151,0.026831,-0.019342,0
845,0.040306,0.010883,-0.041076,-0.022312,0.019177,0.030089,0.023079,-0.02316,0.001953,-0.003511,-0.008448,0.048928,0.052644,0.053916,0.051429,0.009291,-0.013902,0.014264,0.01505,0.023473,0.000915,-0.053014,0.009436,-0.009415,0.003485,0.068355,-0.015165,0.02376,0.019654,-0.010526,-0.027179,0
846,-0.026508,-0.033111,0.002822,0.033976,-0.027522,0.038671,-0.01506,-0.00517,0.046828,0.007223,0.009707,-0.022839,-0.047266,0.005128,0.008693,0.043907,-0.054887,-0.042824,0.061577,0.021084,0.049692,0.004784,0.026348,-0.021039,-0.047925,0.032567,0.045196,-0.089357,-0.007587,0.023143,0.026174,0
847,0.064088,-0.017082,0.02762,-0.003054,0.032872,-0.028808,-0.027611,-0.017416,0.064106,-0.059222,0.003421,-0.034636,-0.024945,0.015334,0.029978,0.022027,0.013395,0.048192,-0.032563,-0.058248,-0.013226,0.007563,-0.009425,0.022411,-0.028595,-0.004303,-0.059631,-0.035536,-0.02546,-0.037018,0.04067,0
848,0.08473,-0.011715,0.01358,-0.016132,0.034147,-0.033547,0.00081,-0.028956,-0.026286,-0.02409,0.023832,0.017163,0.058077,0.009864,-0.006765,-0.048183,-0.018164,0.039815,0.002812,0.006997,-0.005756,0.000104,0.034956,0.01686,0.0384,0.020793,0.000023,0.015156,-0.028959,0.051552,-0.031164,0
849,0.008995,-0.019179,0.041705,0.029247,-0.00852,-0.020447,0.007536,-0.017443,-0.020063,-0.006381,-0.017771,-0.023032,0.010445,0.005593,0.006374,-0.007698,0.019092,-0.0127,0.043675,-0.001214,-0.0058,-0.016133,0.027758,0.005909,0.065029,-0.00473,-0.017873,0.005614,0.005952,0.038101,-0.000063,0
850,-0.003024,0.016273,-0.062805,-0.057258,0.00787,0.02633,0.000018,-0.019105,-0.017017,0.006384,0.030146,0.003416,0.020826,0.034859,0.035895,-0.027714,-0.026515,0.020657,-0.00722,0.040335,-0.012908,-0.030016,0.027923,-0.030383,0.017498,0.056501,0.035853,0.00055,-0.015119,0.00405,-0.015908,0
851,0.090471,0.008963,0.002466,-0.005699,0.05181,-0.021775,-0.02632,-0.034471,0.043552,-0.051035,0.06441,-0.032595,-0.015924,0.015107,0.044589,0.023269,-0.025162,0.046509,-0.051564,-0.023425,-0.009912,-0.014788,-0.042204,-0.02338,0.00226,0.052893,-0.021035,-0.079262,-0.029847,0.025805,0.025262,0
852,0.064022,0.002144,0.015826,0.011182,0.028157,-0.007501,-0.026941,-0.002735,0.060144,-0.05168,0.020633,-0.043244,-0.03972,0.028048,0.023023,0.035939,0.026947,0.033741,-0.013445,-0.04545,-0.005404,0.007904,-0.025841,0.030904,-0.014266,0.003725,-0.033112,-0.058089,-0.023121,-0.032024,0.045147,0
853,-0.02476,-0.010493,0.010826,-0.023364,-0.074511,0.031264,0.090665,-0.034532,-0.043349,0.016519,-0.013968,-0.009514,0.007824,-0.007185,-0.001452,0.019064,-0.078914,-0.062524,0.00946,0.031418,0.009411,-0.025433,-0.078234,0.016145,-0.038634,0.005955,-0.120613,0.01086,0.031154,0.001588,-0.023664,0
854,-0.021667,-0.013504,-0.00954,0.007876,0.003589,0.02101,-0.02705,-0.013687,-0.015077,0.052502,-0.008996,-0.027072,-0.005877,-0.016392,0.023948,-0.057262,0.073557,0.055401,-0.026381,0.074656,-0.038891,0.038452,0.009182,-0.060348,0.026941,-0.02777,-0.009337,0.026338,-0.056969,0.000529,0.035519,0
855,0.025107,-0.003303,-0.016443,0.009953,0.031486,-0.00433,-0.033376,-0.005593,-0.004504,0.007681,0.017587,0.03686,0.051395,0.032438,0.045143,-0.025863,0.024433,0.004142,-0.009688,-0.021622,0.045053,-0.035403,0.037846,-0.021597,-0.029154,0.045356,0.01463,-0.006226,-0.005976,0.02508,-0.045005,0
856,-0.01251,-0.017891,0.045654,0.013403,0.015807,-0.023651,-0.032509,-0.012884,0.000894,-0.024627,-0.009125,-0.031932,-0.01329,-0.013823,0.026531,-0.01416,0.025673,-0.004515,-0.001754,-0.009678,0.022136,0.005328,0.028456,-0.011755,0.013133,0.00265,-0.009795,0.012916,-0.024999,0.013527,-0.016223,0
857,0.028701,0.012438,-0.037374,-0.014672,0.0156,0.000114,-0.013731,0.010118,-0.027969,0.007478,0.035265,0.033639,0.041165,0.031152,0.034446,-0.027852,0.014238,0.005388,0.017536,0.004212,0.029235,-0.053677,0.017045,0.003554,0.014292,0.029374,0.010578,-0.013128,0.001698,0.043593,-0.029611,0
858,-0.029036,0.018151,0.018184,0.008045,-0.044957,0.067135,-0.011359,0.017719,0.017465,-0.052343,0.007779,-0.019242,0.03175,0.040763,-0.007552,-0.049397,-0.018235,-0.028151,-0.046065,0.020764,-0.025476,0.013349,0.001056,-0.029987,-0.006588,-0.012879,0.047398,-0.015146,0.008005,0.008108,0.018344,0
859,-0.019781,0.002825,0.017678,0.005946,-0.057143,-0.00725,-0.001345,0.019861,0.004772,-0.021134,-0.002057,-0.011629,0.026209,-0.005477,0.007151,-0.013919,-0.029577,0.031307,-0.01847,-0.003147,0.001458,0.0126,-0.019942,-0.040197,-0.04411,0.006169,-0.023916,0.013936,-0.024951,-0.001478,-0.031131,0
860,-0.015506,0.027171,-0.016655,-0.01831,0.00676,0.00132,-0.014743,-0.043062,-0.005361,-0.035215,-0.004969,-0.005496,0.012289,0.019632,0.016208,-0.024601,-0.00305,0.024394,0.014006,0.01135,-0.005681,-0.015487,0.008522,-0.004196,-0.022953,-0.036131,-0.027409,0.032464,-0.001541,-0.022246,-0.004845,0
861,0.024695,0.01022,-0.013834,-0.028164,0.014201,-0.01,-0.024945,0.001258,-0.016093,0.051521,0.054257,0.02468,0.008519,0.073859,0.035515,-0.002101,-0.001437,0.021563,-0.014043,0.01538,0.039255,-0.053413,-0.015733,0.014556,0.043509,0.009828,0.048307,-0.054087,0.022987,0.055451,0.013534,0
