,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
71484,54314,0.701590445,-0.790185551,-0.439871206,0.267725575,-0.562232052,-1.119971717,0.698242341,-0.318147228,-0.396340924,-0.037062724,1.580701555,0.721297839,-0.440803982,0.830944841,0.122199767,0.100444202,-0.303739843,-0.156400919,0.240984962,0.495859912,0.189269231,-0.148411546,-0.325318898,0.62222196,0.37277974,1.010788229,-0.174743547,0.032719584,298.8,0
28851,35194,-1.04474415,1.32603734,1.614744708,0.842692906,-0.641432929,-0.574424102,0.400916731,0.481424273,-0.614269913,-0.448822437,-0.729088253,-0.602483571,-1.125771581,0.770958932,1.407657597,0.090411727,0.036330727,0.108405523,0.570019609,0.093985785,-0.215945754,-0.81390972,0.040093035,0.288587487,0.175561885,-0.536800934,0.183049058,0.088237831,48.98,0
200348,133398,-1.543827319,1.90208334,0.255617911,0.068208718,-1.585357337,1.911312701,-4.867317511,-10.29645763,-0.203588262,-2.741284332,-1.209949652,1.317290641,-0.633300584,1.413166114,0.606956335,0.908857582,0.004553684,0.37918654,-0.87471991,2.435174504,-4.962377168,1.934242316,0.664525687,-0.080288703,0.171616489,-0.325264757,0.090297635,0.389263806,30.24,0
283614,171735,-1.053158054,-0.39911745,2.425918607,-0.770379521,-0.745355513,1.005856132,-0.796512843,0.712977867,1.969134059,-0.813262699,-0.918380609,0.051236614,-2.013508749,-0.998694751,-2.628939128,0.36160869,-0.423657075,0.727167552,-0.043887009,-0.222376924,0.100740457,0.75701636,-0.297347094,-0.417750244,-0.361131468,0.652760495,0.324116627,0.166280888,50,0
190039,128663,1.608223038,-0.560864725,-2.568978057,1.040959755,0.966192655,-0.154630278,0.897462561,-0.228507878,-0.255297879,0.443429293,0.10624305,0.071198071,-0.960556309,1.197699176,-0.234458901,0.06018829,-0.88273634,0.445598103,0.071697369,0.214721248,0.259265609,0.192625705,-0.286980238,-0.129518488,0.43007546,-0.506880908,-0.091494733,-0.034241134,250.98,0
278521,168267,0.100581849,-0.097678743,0.563934853,-0.895862908,0.2457857,-0.184775773,-0.06918022,0.188723872,1.239511563,-0.803350595,-1.686620445,-0.088865101,-0.257327303,-0.281680783,-0.058933605,0.741389873,-1.214810716,0.56320117,-1.042179494,-0.199923507,0.317387875,0.923205042,0.45912883,0.435377732,-2.150878115,-0.880238517,0.399876074,0.390650811,30.24,0
107737,70589,1.263802592,-0.76421593,0.980938249,-0.789435477,-1.237181128,0.082639888,-1.15781609,0.192503603,-0.731628961,0.713549365,1.676732659,0.381302483,0.667510965,-0.311764482,0.617734279,1.363999768,0.057001885,-0.859751358,0.147840959,0.125934365,0.473719708,1.313797024,-0.10227724,0.086979198,0.335348945,-0.040218083,0.050693151,0.015579676,24.99,0
201958,134113,1.859371669,-2.066654824,-1.80609837,-1.659242635,-0.941817828,-0.322081908,-0.64807649,-0.201587245,-1.747915433,1.748909171,0.406124192,-0.639132157,0.072605986,0.154969925,-0.33827176,-0.198843574,0.009228586,0.845140222,0.008393727,0.07699047,0.247246657,0.563211375,-0.161864674,0.367833427,0.013435168,0.022599719,-0.067695044,-0.02554662,256,0
111089,72087,0.241597533,0.904809421,-1.339239848,-0.239418574,2.879223973,3.117790646,0.428810783,0.732735373,-0.653407865,0.268394763,-0.31292046,-0.228941823,-0.108313743,0.642001221,0.856842866,-0.22945265,-0.644055256,0.326371571,0.755562831,0.163040463,0.078957317,0.302542074,-0.028152883,1.006299354,-0.554664618,-0.399750926,0.442967893,0.223261062,0.89,0
19343,30200,-1.766458617,-1.635717546,2.420310395,-1.960585108,-0.705104314,0.187860287,0.575497181,-0.037773409,2.246850341,-1.4761311,0.784247242,-0.015015127,-2.927478637,-0.555317975,-0.865117335,-1.086619601,0.250891515,0.180339369,0.605950609,-0.164111983,-0.020804292,0.679068828,0.308701753,0.238629122,0.568966069,0.053484909,-0.261332266,-0.442007025,200,0
244360,152319,2.012237119,-0.134721398,-1.460172612,0.278889374,0.193146286,-0.945855774,0.326734778,-0.333529081,0.673469614,-0.080604884,-1.21057819,0.265173227,0.121048395,0.42848493,0.533496238,-0.03058857,-0.630286393,-0.391636612,0.312442835,-0.138606792,-0.258532499,-0.731273784,0.192067358,-0.623911955,-0.081029838,-0.572525414,-0.024109368,-0.047449662,47.92,0
249932,154643,-0.797747945,0.773715954,0.94515852,-0.502457785,-0.432810047,0.123977473,-0.110619004,0.718785755,0.286226642,-0.68061797,-0.187976022,-0.046859941,-1.226600777,0.543610946,0.015762905,0.40875967,-0.623087466,1.379627486,0.53664337,-0.038919975,0.365058527,1.079248199,-0.280634886,-0.493260508,0.023773804,-0.037759215,0.27497195,0.139115381,33.8,0
187799,127696,1.715096571,-0.1941664,-1.720924889,1.189121788,0.964522164,0.61401366,0.39640885,0.131529463,-0.074650322,0.260455411,1.426473392,1.268378429,-0.436282421,0.841765331,-0.440758155,-1.43370797,0.487859959,-1.526416542,-1.062061423,-0.246830836,0.230581816,0.801651983,0.018008521,-0.972909503,0.17420068,-0.425920176,0.018237219,-0.070012822,79.34,0
257416,158151,-0.757018451,0.927473702,1.106871691,-1.025621936,0.614710516,0.866779983,0.389068096,0.365214737,0.079136159,-0.196920383,0.038126886,0.607251105,0.554418621,-0.242299047,-0.405428508,0.741143435,-1.163199119,0.464674417,0.328839507,0.258308996,-0.231386369,-0.481060396,-0.113584479,-0.22175327,-0.186677511,0.027893885,0.455092802,0.239954197,19.99,0
93217,64304,-2.343862643,0.69237286,0.160734372,-2.001115501,-0.253355045,-0.62386125,-0.13669248,0.777357287,-1.25126686,0.980180168,1.025537563,-0.207566747,-0.55792944,0.413878349,-0.428758844,1.257724868,0.246373431,-1.601121147,0.238371432,0.17633207,-0.257268314,-0.5087306,0.261285388,-0.364426525,0.217659906,-0.624146023,0.297719577,-0.064173223,12,0
271970,164847,2.126517731,-0.93523137,-1.620820375,-0.995365805,-0.339634157,-0.790651955,-0.341168168,-0.310588935,-0.469126905,0.843468851,-0.948387942,-0.842383691,0.147310477,0.010926465,0.451556566,1.050744398,0.005131411,-1.09241976,0.50798253,0.132122316,0.459295106,1.156874229,-0.07180112,0.533760665,0.220369308,0.05179095,-0.054403056,-0.049372166,79.75,0
35274,38044,-0.474612883,0.874654515,-0.487917198,0.011975314,2.00610842,3.853318059,-0.516317724,1.468237604,-0.142644,-0.32306009,-0.875922592,0.15267626,-0.16098228,0.231272343,-0.140967713,-0.340798105,-0.080360385,0.338050973,1.102877977,0.104540187,-0.019481202,0.045792881,-0.153693691,1.020628734,0.192466085,-0.240733802,0.243922846,0.056994676,3.99,0
96593,65838,-0.305967987,0.847239277,-1.312916157,0.052093516,2.935815226,3.178593706,0.444375451,0.650931937,-0.677429807,0.588701217,-0.291878562,-0.291281702,-0.062915523,0.602710038,1.022131787,-0.344926248,-0.555065352,0.362135704,1.067939474,0.172450119,0.119059308,0.363774194,0.078395832,1.010630659,-0.648931483,-0.361359098,0.227405825,0.345260994,23.08,0
62247,50197,-1.176287489,2.03227749,1.335549476,2.706513172,-0.411465595,-0.27245836,0.180318865,0.493822462,-1.174014892,1.250709612,-0.642501292,-0.459789783,-0.191474495,0.518513034,1.319702768,0.119983815,0.151330248,-0.051369883,0.789072246,0.385640799,-0.220284441,-0.566248512,0.085387306,0.323283586,-0.297017708,-0.027015817,0.466140721,0.26407249,8.08,0
230340,146292,-0.323478122,-4.237581504,-2.232706307,0.808860283,-0.572139979,2.206822886,0.749310645,0.314057084,0.795992007,-0.556517646,0.72312884,1.017932993,-0.234696567,0.440731,0.181183947,-0.206107836,0.120153389,-1.149668719,-0.612497835,2.06649463,0.33991047,-1.445908827,-0.501291878,-0.918941892,-1.198396461,0.105564184,-0.222304872,0.131250082,1154.26,0
193193,130032,-2.824210173,1.873887997,-2.604898696,-0.173364961,-0.142997702,-1.038574174,0.343429452,0.508249234,0.293138702,-0.129888277,-1.166475153,0.555616577,1.553172267,-0.829715674,0.705357823,0.484532843,0.524798077,0.802404759,0.104246832,-0.656171729,0.229827117,1.009157896,-0.144475848,-0.672556913,-0.246990609,-0.309638911,-1.995282841,-0.995792723,52.35,0
206244,136131,-0.224815643,1.821721237,0.131439213,3.348614102,2.582167832,1.628348095,1.247632119,0.055309329,-1.925839438,0.42495038,1.761239761,-0.522737745,-0.48687139,-2.660398637,-0.181033259,0.386488272,2.047154979,-0.182369717,-1.443739238,0.026940917,-0.285439133,-0.430957028,-0.036161218,-1.723991218,-1.039928679,-0.213176325,-0.208386059,-0.207902337,0.9,0
106698,70081,-1.02033317,-0.060370016,1.555185167,1.565691158,0.783200452,-0.347535988,0.213832575,0.148534532,-0.336947984,-0.291550549,-0.718328578,-0.081470172,-0.618512671,0.187924714,0.324882138,-1.199710499,0.68517732,-0.567394992,0.771681686,0.300136869,0.09149946,0.148272189,0.083661279,0.079373091,0.041796571,-0.212970637,0.114992534,0.14387264,61.01,0
65659,51693,1.38950802,-0.260457728,-0.066958377,-0.732063444,-0.588214007,-1.175026994,-0.053814034,-0.336542871,-1.582068576,0.824313331,1.828416596,0.68717403,1.027211955,0.119421179,-0.405843788,0.815038504,0.172854839,-1.298957379,0.840262954,0.137715004,0.268187918,0.718628939,-0.165291312,0.606502161,0.769759903,-0.118468542,-0.025884077,-0.00376731,15,0
93156,64271,1.163106454,0.010361454,0.645082659,0.936944172,-0.73949882,-0.890227525,0.014137168,-0.160540453,0.445409414,-0.203881929,-0.378096653,0.560153073,-0.133172031,-0.035920729,-0.226864587,-0.372587367,0.153784338,-0.809982155,0.088295315,-0.08470778,-0.196718409,-0.441555085,0.033062304,0.756308619,0.400443888,0.246152879,-0.026709917,0.020329044,30.63,0
32089,36634,0.114973169,-0.363115811,-0.080230248,-2.822532577,0.305404652,-0.303523993,0.573908371,-0.398329842,-2.573204523,1.521303569,-0.043447094,-0.443329084,1.425909106,-0.471106295,-1.24043625,-0.149394122,-0.588379659,0.648430668,-0.037241343,0.008979245,-0.078523557,0.375840102,-0.062682021,-1.029241999,-0.566568717,-0.388336907,0.274701398,0.042105833,60,0
241572,151083,1.983445556,-0.399967749,-1.345175655,-0.041176761,0.185045856,-0.064778703,-0.109468192,-0.00397105,0.874170361,-0.055579099,0.30336653,0.994077318,-0.24421306,0.291050985,-0.886401992,-0.147724512,-0.527057447,0.047121783,0.815963899,-0.13780526,-0.133428618,-0.27078783,0.159429128,0.290418662,-0.032614553,-0.117229149,-0.040473654,-0.058651677,34.66,0
107328,70389,1.257683601,0.286155923,0.284451135,0.701025135,-0.455776323,-1.093852257,0.018952153,-0.147570558,0.181414039,-0.25344916,-0.238109271,-0.288240424,-0.75370186,-0.092918339,1.201793269,0.525961499,0.04877793,-0.177342371,-0.189481421,-0.145221465,-0.299772911,-0.910726436,0.141247131,0.31292581,0.183968483,0.098127828,-0.029319709,0.028506912,0.89,0
275949,166809,-0.49110798,0.560284615,-3.029150593,-0.771705095,-2.051801136,0.539100385,4.323478711,-2.708452919,-0.504144653,-0.612737764,0.628676395,0.186939573,-1.132194346,1.169972628,-1.347851989,-0.449285984,-0.462946645,0.158747208,0.031763075,-1.097223374,1.882158322,1.241422717,-0.395600075,0.215826708,-1.278821819,0.095927115,0.906792827,0.065035011,812,0
262934,160720,1.976961354,-1.069992642,-0.680701065,-0.624016957,-0.696097188,0.271501939,-0.882906289,0.086699027,-0.373303959,0.919763371,0.393164916,0.953112031,1.075322884,-0.164761347,-0.323710082,-0.7610936,-0.712575757,1.450364461,-0.354053883,-0.35497945,-0.557744075,-1.237990672,0.422003162,0.244721342,-0.714139607,0.198513416,-0.032033713,-0.032577485,79.95,0
151139,94766,-0.03851561,0.534754756,0.34652028,0.181320242,2.88100332,4.651889294,0.261805775,0.599812091,1.69078951,-0.29328272,0.456979477,-2.419303744,1.145454136,0.916725741,-1.265461037,-1.165618658,0.709837722,-0.484892383,0.904465743,0.06974117,-0.654840414,-1.162168688,0.112983513,0.569863712,-0.86985009,-1.095725525,-0.196448521,-0.252791529,21,0
243832,152093,0.007449821,1.131630111,-2.660363667,-0.675345504,1.815056218,-0.532755745,1.1983055,0.043894317,-0.581932719,-0.071166689,-0.536796316,0.116766819,-0.722340099,1.378770584,-1.050320909,-0.654230796,-0.543860498,0.589924506,0.93356577,-0.409520114,0.5821559,1.668382077,-0.059943699,-0.295606238,-1.030826139,-0.161548812,-0.066950657,0.240108311,1,0
175540,122383,1.807996223,0.175712018,0.078831603,4.087284734,-0.395965639,0.137835065,-0.377114001,0.219786681,-0.292015328,1.511107778,0.214617419,-0.011362253,-1.991127415,0.235483739,-2.514655718,0.483646348,-0.337494557,0.039219184,-1.176348709,-0.44214289,0.152284132,0.614129424,0.158536113,0.510383192,-0.057457385,0.085855002,-0.016524572,-0.055248014,0,0
233077,147431,-1.773115503,1.702906382,2.708956788,4.485008989,-1.03952909,2.366878432,-0.918526115,0.956839808,0.532881451,2.25951702,-2.628562984,-0.560884144,0.023505878,-1.492877782,-0.914855033,-0.238817963,0.496230334,0.641999368,1.69007708,0.763684474,-0.151074908,0.563044575,-0.349040163,-0.628651196,0.474638183,0.713006573,0.590016955,0.155625553,36.41,0
274981,166306,-0.643268797,0.805381699,0.670597332,-0.574456451,1.207230917,-1.035508679,1.337730427,-0.561451765,0.093526567,-0.568030922,1.206653063,-0.146636638,-1.426421912,-1.041420474,-0.550558376,0.027040083,0.232574679,0.56804411,0.276002333,-0.134388023,-0.305515141,-0.583321863,-0.303673791,-0.078580372,-0.207639596,-0.678116668,-0.440971535,-0.297701809,9.99,0
39938,40029,-2.425991142,0.39864784,0.476336801,-1.431141926,-1.14719163,-1.165941565,1.115499591,-0.684033103,-1.253346058,1.074929051,-0.206817148,-0.423643361,0.234427187,-0.051678744,0.656613775,-1.714521792,0.27002465,0.542758534,-0.287239897,-1.222830978,-0.462390307,-0.539834312,-0.17270606,0.808381753,0.174943594,1.352012896,-1.364601053,-0.158466175,148.75,0
67899,52744,0.922829428,-0.278124176,0.372571242,1.634386154,-0.626602747,0.028490569,-0.348748892,0.235515112,1.098764744,-0.71602677,-0.737791282,-0.567215872,-2.051618808,-1.045355131,0.018345485,-0.236947001,1.282955113,-0.00089405,-0.524304396,-0.072708444,-0.03743862,-0.074657613,-0.166715308,-0.027748261,0.503967555,-0.251114162,0.057225962,0.061593369,108.12,0
9088,12754,-1.792886683,0.02973298,3.634555193,1.409350171,-1.409254629,0.55128517,-0.302846018,0.447148894,2.360728529,-0.643701296,-0.50387082,-2.721198985,0.317479294,0.056886214,-3.162376621,0.307646771,0.839801847,-0.01504092,-1.480802745,0.088375949,-0.120911134,0.333543858,-0.105258321,0.91896207,0.349010119,1.011948215,0.357928127,0.251089549,144.98,0
220463,142182,1.874958627,0.058333027,-1.762152698,1.141077996,1.293903291,0.886344458,0.317898233,0.158935692,0.179787408,0.075534943,-0.177550089,0.688505769,-0.198226575,0.616004839,0.521081669,-1.910043694,0.960691154,-2.48280918,-1.64555504,-0.434751332,0.150984391,0.832149642,0.105586813,-1.450020775,0.184455348,-0.356470455,0.055458414,-0.078705107,1.54,0
101246,67769,1.28496224,-1.11533254,1.763259986,-0.083156262,-2.240430803,-0.100060968,-1.624928091,0.264573811,0.865404309,0.294742286,-1.067313354,-0.606998287,-1.209454292,-1.141171522,-1.268670974,0.518032808,1.078228614,-1.327989138,0.873176744,-0.054335473,0.14799923,0.729396295,-0.037809085,0.749967093,0.396303948,-0.061788541,0.078902351,0.028157655,5,0
126999,78174,0.83328613,-1.983981384,0.000118873,-1.05325006,-1.751560295,-0.908049744,-0.305847039,-0.428236248,-2.114203955,1.250165432,-0.261277496,-0.258738264,1.722074502,-0.417902946,0.502840012,-0.422587439,0.450077441,-0.123632701,-0.365533353,0.475680701,0.018935497,-0.316071031,-0.302327413,0.420418017,0.316379489,-0.242898882,-0.033836827,0.084740967,372,0
265288,161819,-0.530510501,0.422809226,-1.011845487,-2.596957515,0.880338526,-0.196263053,0.449481648,0.390209827,-1.505830921,0.019041007,-0.61835792,-0.561973758,-0.410006496,0.387687577,-2.098042995,1.13751875,-0.224972221,-0.813645909,0.875646645,0.050193296,0.267016231,0.642693217,-0.313868066,-0.321234834,0.169234804,-0.190131054,0.219836001,0.128533606,18.95,0
240,160,-1.551481611,-1.053346034,0.762805729,1.335129061,-2.58552304,1.942252364,1.646686865,0.641265549,-0.649862121,-0.894433571,0.988291378,0.88242292,1.05786513,0.211819844,1.151374994,0.721920217,-0.580298939,1.213069482,-0.249192642,1.433397194,0.867609117,1.254200716,1.572314555,-0.356253923,-0.210821219,-0.229606724,-0.205431387,0.039257942,700,0
42596,41168,1.215502132,0.116728553,-1.379832003,0.318067148,2.237113862,3.509165217,-0.530064263,0.906192576,0.308818619,-0.603331618,-0.137106252,0.081620619,-0.23702348,-1.110651976,0.146674271,0.429166411,0.371089454,0.438721488,0.237625959,0.030127598,-0.367259065,-1.050078641,-0.038310108,0.880096951,0.674609584,-0.511479301,0.052544069,0.049246529,20.92,0
186236,127011,2.201721019,-0.570575054,-1.304087538,-0.845069195,-0.343110215,-1.076497185,-0.189911041,-0.382445673,-0.674755686,0.747769507,-0.172346656,0.224160546,1.076413116,-0.224070497,-0.36815234,0.438131764,0.494709122,-2.172299512,0.625838344,0.020705473,0.060569691,0.239474917,0.26832307,1.124665796,-0.019686883,-0.335402495,-0.034047103,-0.051211706,10,0
216150,140360,1.793117197,-0.000124686,-1.935348976,1.35047034,0.536488641,-1.346770184,1.062621466,-0.603488093,-0.314093011,0.274613444,-0.541779192,0.698176882,0.85703507,0.658777722,0.140505407,-0.49862927,-0.432094067,-0.600950455,-0.507047669,0.05190699,0.222625298,0.496055957,-0.141151784,0.019984744,0.439622807,-0.499321375,-0.048943939,-0.037598664,144,0
220853,142324,-0.705374183,0.298814107,0.643250368,-2.196168345,0.157274206,-0.521405091,0.080781799,0.066376444,-0.941908621,-0.4697881,0.854810131,-0.313366402,0.502109352,-2.2319496,-1.093589891,2.111064921,0.669274294,0.18927422,-0.019668277,0.229849787,0.299827072,0.911343744,-0.365546633,-0.497586992,0.080279403,-0.174056716,0.24659571,0.238525694,29.9,0
23687,32869,1.410621077,-0.94872359,-0.609912811,-1.800165428,1.012926817,3.53476169,-1.586507235,0.927407101,-0.544495438,0.661376512,-0.076764429,-0.760606157,0.357493141,-0.323051889,1.293529343,1.802347511,-0.448464054,-0.417763427,0.591506897,0.240771709,0.335303903,0.754291862,-0.147861713,1.049741721,0.585941064,-0.035422869,0.038569238,0.021033031,22,0
89721,62698,1.207098758,-0.30011152,-0.31100305,0.164989426,1.543264723,4.058650227,-1.140804959,1.090853485,0.761327738,-0.141319101,-0.565553982,0.302142763,-0.024932268,-0.216030047,0.367331082,0.404881112,-0.747097126,0.383998489,0.160885861,-0.009646759,-0.115422148,-0.279334781,-0.040502661,1.001062579,0.573693256,-0.39361063,0.07464827,0.031566818,9.99,0
170378,120150,-0.586105434,-1.45120323,-2.28202553,-1.137017086,0.486034946,-1.353324919,1.948471214,-0.425880745,-1.541848499,0.728568417,-0.280590279,-0.897927074,-1.862013133,1.224438051,-1.556350004,-1.872618964,-0.323758373,1.753589366,-0.688965561,0.34076526,0.378479552,0.885374486,0.982918709,-0.365913849,-1.199578812,0.666226762,0.335061677,0.405281078,370.44,0
157928,110640,-0.603839558,0.930076173,2.370605359,-0.141897228,0.144927356,-0.251590055,0.538619492,-0.30502587,1.54078771,-1.042482812,0.364429157,-2.441662727,1.931521811,1.16434685,0.624716697,-0.358780059,0.331411225,0.388231354,0.471310837,0.043113489,-0.286933926,-0.388428791,-0.309858882,-0.108939875,0.243897749,-0.738603314,-0.208475489,-0.145901217,2.12,0
126163,77948,1.418050142,-0.480692587,0.240190106,-0.948325685,-0.683740967,-0.372356971,-0.612794853,-0.013828257,-1.014580183,0.787134475,0.891434305,-0.151989974,0.051568927,0.069989571,0.142275076,1.60310751,-0.25368332,-0.917971534,1.199007278,0.088196608,-0.133784675,-0.553272266,0.058076061,-0.380785601,0.279999008,-0.491216479,0.000700968,0.004304765,7.9,0
