@relation csv_result-credit_edit20_clustered

@attribute Instance_number numeric
@attribute id numeric
@attribute source_0 numeric
@attribute source_1 numeric
@attribute source_2 numeric
@attribute source_3 numeric
@attribute source_4 numeric
@attribute source_5 numeric
@attribute source_6 numeric
@attribute source_7 numeric
@attribute source_8 numeric
@attribute source_9 numeric
@attribute source_10 numeric
@attribute source_11 numeric
@attribute source_12 numeric
@attribute source_13 numeric
@attribute source_14 numeric
@attribute source_15 numeric
@attribute source_16 numeric
@attribute source_17 numeric
@attribute source_18 numeric
@attribute source_19 numeric
@attribute class {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13}

@data
849,850,0.006699,0.060681,0.029383,0.022033,0.006304,-0.0441,-0.021621,-0.023086,-0.024542,0.039628,0.011953,0.002155,0.025692,-0.000061,0.021624,0.004653,0.007106,0.026254,-0.015586,-0.014822,0,cluster9
850,851,0.04287,-0.011715,0.014407,-0.032117,-0.005291,-0.045279,0.059665,0.042946,0.008264,-0.001676,0.055226,0.01576,0.025547,-0.053574,-0.005689,-0.015679,-0.02456,-0.008774,0.027697,0.023359,0,cluster12
851,852,0.045583,-0.063008,-0.029299,-0.033793,-0.024917,0.0076,0.024675,0.036091,-0.02326,0.005502,0.055298,0.034872,0.016565,-0.032588,-0.007545,0.009145,-0.014408,-0.022408,0.041945,0.021352,0,cluster12
852,853,-0.059058,0.016622,0.033976,0.042804,0.067483,0.015135,0.06735,0.031856,0.016064,-0.074542,-0.038691,-0.041903,0.032406,0.058274,0.015156,0.055897,0.020521,0.026386,0.036597,0.023445,0,cluster7
853,854,0.038226,-0.015051,-0.020302,0.02074,-0.004636,-0.024192,-0.055541,0.011126,-0.084977,0.033134,-0.083318,-0.005399,-0.020882,-0.055769,0.041047,-0.047592,-0.01114,0.037874,-0.040832,0.005349,0,cluster12
854,855,-0.013377,0.03047,0.044479,-0.02211,-0.00987,-0.056209,-0.035272,0.023782,0.008363,0.014795,0.007157,0.045012,0.023092,0.021531,-0.010602,-0.043399,0.010448,-0.012986,-0.006777,-0.040011,0,cluster9
855,856,-0.0006,0.00012,-0.000934,-0.048635,-0.00429,0.010259,-0.014168,0.008995,-0.025903,-0.006636,-0.023787,-0.004144,-0.006442,-0.00401,-0.006104,-0.029599,0.006048,-0.016015,0.011145,-0.001151,0,cluster3
856,857,-0.010146,0.033773,0.032269,0.016589,-0.004986,-0.055517,-0.039285,0.018935,0.01525,-0.014467,0.027797,0.041316,0.022817,0.028024,0.007456,-0.009802,0.009484,0.00149,0.001682,-0.048953,0,cluster9
857,858,0.014039,0.076585,-0.017159,0.033091,-0.048934,0.057492,0.021853,-0.028427,-0.03221,-0.001411,-0.009565,-0.02945,0.021482,-0.023257,0.05637,-0.014777,-0.004761,-0.014059,-0.020856,-0.019421,0,cluster12
858,859,0.022835,0.02333,-0.001968,0.001036,0.015393,0.028194,0.032429,0.011952,0.001491,-0.008057,-0.018952,0.001744,0.039093,0.007309,-0.001893,-0.029751,0.01873,-0.008881,-0.010457,0.033704,0,cluster3
859,860,0.013053,-0.015468,-0.006326,0.027764,0.00626,-0.003421,-0.018434,-0.018264,-0.031878,-0.008687,-0.012775,0.005819,0.048053,0.000385,-0.013665,0.006104,-0.001207,0.013877,-0.018373,-0.019835,0,cluster3
860,861,0.030098,0.025795,0.044568,0.002884,-0.024108,-0.051604,-0.009179,0.01465,0.039888,-0.002984,0.035961,0.043607,-0.011076,-0.001199,0.021199,0.018623,-0.01651,0.045566,0.003282,-0.073469,0,cluster11
861,862,-0.046156,-0.0374,0.015624,0.008311,-0.050933,-0.013835,-0.028248,0.086877,-0.007523,-0.012976,-0.05967,0.020823,0.020085,0.021256,0.026053,0.037712,0.027474,0.005908,0.023942,-0.039504,0,cluster7
862,863,-0.023935,-0.007471,0.021424,-0.027475,0.055527,0.040211,0.029733,-0.02168,-0.004001,-0.011356,-0.007183,0.070614,0.019807,0.015928,-0.009993,0.020859,0.007197,0.003371,-0.015771,-0.021705,0,cluster3
863,864,0.018079,0.005071,0.025282,-0.016437,0.020908,0.053856,0.043637,-0.051884,0.023787,-0.008163,-0.03508,-0.036468,0.01399,0.025107,0.00223,-0.007684,0.021505,-0.00718,0.008049,0.016541,0,cluster3
864,865,0.01848,0.023273,-0.011506,-0.057119,0.015508,0.026604,-0.006481,-0.008429,-0.00028,-0.014179,-0.012772,-0.02772,-0.002352,0.001926,-0.026455,-0.009621,-0.01558,-0.026309,0.012277,-0.019807,0,cluster3
865,866,0.010195,0.037736,-0.012893,-0.026965,0.012561,0.023942,-0.021635,0.010931,-0.010369,-0.00786,0.005772,0.038627,0.034788,0.017239,-0.009104,-0.007312,0.024281,-0.035148,-0.009673,0.002122,0,cluster3
866,867,0.024834,0.007397,-0.018498,0.020834,0.015778,0.024377,0.027297,-0.003873,0.00873,0.000583,-0.007091,0.001502,0.032807,-0.011099,0.013718,-0.002057,0.038174,-0.003029,-0.048911,0.012302,0,cluster3
867,868,0.043736,-0.079304,-0.035956,0.005084,-0.006805,-0.042038,0.068035,0.00708,0.014505,0.003687,0.053185,0.030488,0.045584,-0.036817,0.015516,-0.022249,-0.025807,0.016629,-0.032204,0.012264,0,cluster12
868,869,-0.010134,0.006576,-0.002424,0.012903,0.01099,0.007372,0.004477,0.019617,0.015385,-0.062504,0.00745,-0.028232,0.036648,0.035981,-0.029758,-0.035199,-0.020499,0.015556,0.020909,-0.002652,0,cluster3
869,870,-0.033398,0.005524,0.017167,-0.018755,-0.022319,-0.051754,-0.019944,0.014157,0.048997,0.03585,0.016506,0.002513,0.002544,0.01946,0.015011,-0.052793,0.002643,-0.025581,0.005029,-0.021966,0,cluster9
870,871,0.031317,-0.06209,-0.015482,-0.022739,-0.001341,-0.005777,0.034471,0.002376,-0.013164,0.007396,0.023269,0.024386,0.039701,-0.02979,0.007357,-0.018079,-0.032829,-0.002762,0.006079,0.021226,0,cluster12
871,872,-0.062654,-0.00167,0.083554,-0.031858,-0.021817,-0.054253,0.010626,0.049343,0.020167,0.029367,-0.050185,-0.021993,0.018292,-0.028332,0.027103,-0.028099,0.020107,0.016132,0.004306,0.020966,0,cluster7
872,873,0.023604,-0.007567,-0.021392,-0.007589,-0.013794,-0.019132,-0.030227,-0.003736,-0.041774,-0.025954,-0.009469,0.047512,0.007879,0.003439,0.019743,0.025408,0.009004,-0.01534,0.008452,-0.036893,0,cluster9
873,874,0.016138,0.004628,-0.002972,0.017271,-0.016299,-0.002977,-0.016425,0.033048,-0.003326,-0.049775,-0.011945,0.01603,0.035727,0.028452,-0.024435,-0.013801,-0.002816,0.013881,0.012282,-0.027602,0,cluster9
874,875,0.033494,-0.010205,-0.045098,0.009818,-0.035352,-0.009446,-0.010554,0.008754,-0.0007,-0.021685,-0.024658,0.028727,0.029382,-0.000854,0.017842,0.013058,0.01389,-0.028477,0.004727,-0.010875,0,cluster12
875,876,-0.030589,-0.009713,0.0222,-0.003356,-0.023598,-0.040564,0.057947,0.004552,-0.017387,-0.022676,-0.025467,-0.062738,0.033237,0.02022,0.028019,0.052398,0.002907,0.015361,0.048503,-0.001844,0,cluster7
876,877,0.013137,0.015652,0.009953,0.005298,0.024784,0.018445,-0.036202,-0.031014,-0.033972,-0.018619,-0.028639,0.029209,0.019729,0.031821,0.004725,0.004488,0.020949,-0.00243,-0.007237,-0.029457,0,cluster3
877,878,0.036429,0.047792,-0.03248,0.00704,0.012905,0.013566,0.029719,-0.006169,-0.022308,0.022293,-0.014103,-0.018722,0.029001,-0.006934,0.022848,0.01134,0.004805,-0.004454,-0.014423,0.042381,0,cluster12
878,879,-0.065591,0.001667,0.059582,0.004686,-0.02212,-0.069448,0.004601,0.045561,0.012279,-0.007476,-0.010311,-0.026276,-0.004505,0.00172,0.064202,0.047854,0.015767,0.027808,0.031847,-0.034601,0,cluster7
879,880,0.009894,0.011307,-0.000191,0.020103,0.065409,0.001725,-0.01939,-0.020134,-0.059104,-0.013415,-0.051349,-0.026217,0.0417,0.011181,0.001941,-0.053465,-0.029938,0.021526,-0.029962,0.034955,0,cluster12
880,881,0.012694,0.008773,-0.020971,-0.003152,0.010299,0.024267,-0.029755,0.031006,-0.019787,-0.036538,0.022875,0.034623,0.023914,0.008401,-0.008396,0.013015,0.012524,-0.018473,0.011968,-0.007081,0,cluster3
881,882,0.050963,-0.077833,-0.006811,-0.027123,-0.021126,-0.031832,0.009929,-0.005953,0.015466,-0.032527,-0.002648,0.075642,0.016875,-0.078895,-0.000626,-0.036066,-0.027831,0.00882,-0.010673,-0.005624,0,cluster12
882,883,0.016627,-0.010928,-0.002952,-0.023232,-0.004368,0.028148,0.003552,-0.039939,0.016191,0.0299,-0.03168,-0.020836,0.01355,0.01925,0.013854,-0.004659,0.007707,0.00815,-0.048032,-0.008709,0,cluster3
883,884,0.021296,0.030937,-0.062789,0.037338,-0.000023,-0.012497,-0.004506,-0.000181,-0.019642,0.036611,0.022746,-0.0035,0.045389,0.005778,0.065712,0.014842,-0.023544,0.022211,-0.030526,0.025553,0,cluster12
884,885,0.011708,0.035108,-0.009088,-0.029106,0.030129,0.037556,0.010119,-0.026677,-0.021445,0.048517,-0.003807,0.023778,0.017392,0.017534,0.024012,0.010699,0.042148,-0.05307,-0.024677,0.017599,0,cluster3
885,886,0.002205,-0.00308,-0.007473,0.011818,0.014302,-0.010712,-0.013188,-0.028493,-0.03875,0.000042,-0.004518,0.018886,0.052768,0.014052,-0.001232,-0.000347,-0.014573,0.029222,-0.016689,-0.014842,0,cluster3
886,887,0.030731,-0.017912,0.005914,-0.029688,-0.005441,-0.055546,0.046371,0.035766,0.013986,0.007973,0.063922,0.026156,0.022454,-0.041724,0.009556,-0.01195,-0.028076,-0.013642,0.022273,0.009466,0,cluster12
887,888,-0.047508,-0.035906,0.019909,0.008259,-0.050616,-0.003067,0.010024,0.008092,0.033537,0.010285,0.000465,-0.027842,0.059952,0.053633,0.032561,0.046756,0.034271,-0.012014,0.039456,0.012351,0,cluster7
888,889,-0.021732,0.022235,0.008243,-0.023332,-0.018446,-0.007658,0.023009,0.027022,0.022411,-0.002811,-0.048994,0.009056,0.044798,0.013503,0.0582,0.064776,0.028928,-0.006827,-0.014242,-0.013053,0,cluster7
889,890,0.024481,-0.042213,0.003375,-0.026614,-0.016515,-0.018689,-0.032885,-0.051649,-0.009425,-0.037237,-0.036641,0.033484,0.012647,-0.054877,0.011707,-0.039939,0.01648,-0.010986,-0.011241,0.005699,0,cluster12
890,891,0.046516,0.028561,0.015552,-0.018043,-0.007617,0.018904,0.008605,-0.023889,0.007192,0.011091,-0.03408,0.016319,0.020348,-0.009697,0.001273,-0.001005,0.00273,0.018444,-0.02516,-0.015827,0,cluster3
891,892,0.042542,0.042338,-0.030055,-0.003104,-0.006091,-0.016404,0.031412,-0.025103,-0.001369,-0.025803,-0.015947,0.003609,0.047877,0.01001,0.019787,0.012887,0.009954,-0.022325,-0.006944,0.003064,0,cluster3
892,893,0.071513,0.049313,-0.059843,-0.015409,0.005792,-0.041298,0.062609,-0.025088,0.021896,-0.033779,-0.027865,-0.057888,0.00303,0.004561,-0.004013,0.030251,-0.066399,-0.013821,0.014152,-0.075836,0,cluster1
893,894,0.026911,0.025174,-0.015234,0.016049,0.014503,0.014247,0.031785,-0.005737,0.013218,0.014242,-0.019974,-0.010855,0.020726,0.045173,0.005911,-0.004739,-0.020059,0.017581,0.002844,-0.009379,0,cluster3
894,895,-0.032229,-0.008787,-0.020233,0.022638,0.016209,0.005632,0.004195,-0.007707,0.011367,0.00662,0.005426,0.003669,-0.011046,0.014774,0.055643,-0.030724,-0.001441,0.015061,0.001417,0.002886,0,cluster3
895,896,0.031033,0.032918,-0.00559,-0.021704,-0.002748,0.003082,0.011876,0.01392,-0.021745,-0.027048,-0.024048,0.010955,0.033904,0.000686,-0.015578,-0.013488,0.012361,-0.011789,-0.000013,0.004123,0,cluster3
896,897,0.030387,0.020957,0.007515,-0.021497,0.014038,0.023041,-0.000521,-0.026135,-0.005845,-0.015406,-0.054472,0.020183,0.047796,0.018259,-0.00486,-0.012528,0.017773,-0.024296,-0.025751,0.000707,0,cluster3
897,898,0.017468,0.0064,-0.040194,0.035858,-0.002049,-0.005551,0.010051,0.003892,-0.010333,0.015425,0.030536,-0.04244,0.046499,0.022185,-0.020683,-0.02536,-0.048538,0.023238,0.016306,0.04698,0,cluster12
898,899,-0.028933,-0.008539,-0.019817,-0.011845,0.029628,0.051189,-0.021657,0.04613,0.009393,0.032743,0.025453,-0.026045,0.006248,0.030711,0.004647,-0.01727,-0.008082,0.002468,-0.057442,0.020182,0,cluster3
899,900,0.014942,-0.008679,-0.015182,-0.021552,-0.038558,-0.004711,-0.00255,-0.021743,0.005668,0.03771,-0.011292,0.031226,-0.019094,0.009571,0.022837,-0.016947,0.011162,-0.029511,0.017059,-0.020132,0,cluster3
900,901,-0.007488,-0.00921,0.020812,-0.019152,0.028399,0.003335,0.039855,-0.019094,-0.032845,-0.01414,-0.006221,0.007503,0.003322,0.013454,0.009728,-0.018874,-0.015549,0.016206,0.011593,0.013301,0,cluster3
901,902,0.022714,-0.070261,-0.02136,-0.020767,-0.006748,-0.013237,0.028756,-0.001024,-0.006086,0.018905,0.028749,0.033379,0.036605,-0.020288,0.014217,-0.015273,-0.031195,-0.009269,0.002771,0.012679,0,cluster12
902,903,-0.040037,0.048045,0.050037,-0.033241,-0.001143,-0.042385,-0.003128,0.038095,0.05265,0.014443,-0.02524,0.00074,0.04523,0.021889,0.018336,0.039701,0.013632,-0.025902,-0.007535,-0.047969,0,cluster7
903,904,0.032823,-0.065028,0.048443,-0.029068,0.004076,-0.066043,0.005376,0.03146,-0.025784,0.017656,-0.005507,0.043259,0.025608,-0.010234,-0.026355,-0.052666,-0.018906,-0.024259,0.011448,-0.007594,0,cluster12
904,905,-0.070417,-0.018261,0.100173,-0.033078,-0.042323,-0.064886,-0.000922,0.071586,0.009748,0.024523,-0.026613,-0.016671,-0.008888,0.004245,0.013449,-0.005254,0.006306,0.042229,0.034517,-0.040372,0,cluster7
905,906,0.030286,-0.026594,0.012147,0.045812,0.020755,-0.019119,-0.023424,0.003301,-0.092454,-0.010118,-0.059341,0.005688,0.031272,0.014587,-0.013469,-0.018082,-0.013511,0.026294,0.000255,-0.004093,0,cluster12
906,907,0.004293,0.009795,0.038843,-0.013358,0.03439,0.01461,0.045317,0.006674,-0.046976,0.038924,0.026256,0.015046,-0.029383,0.024217,-0.02882,-0.007187,0.030832,0.006105,0.006914,-0.010822,0,cluster12
907,908,-0.009659,-0.000388,0.04899,0.000965,0.035631,0.022276,0.040572,-0.032266,-0.049109,0.020358,0.021504,0.024423,0.034476,0.056125,-0.037978,0.002583,0.01115,-0.00974,0.033175,0.000724,0,cluster12
908,909,0.004534,-0.018554,-0.008971,0.034443,0.01498,-0.026557,-0.004873,0.039424,-0.067778,-0.028291,-0.045458,-0.018019,-0.030333,-0.001539,0.005414,-0.036109,-0.010116,0.025016,0.02326,-0.005554,0,cluster12
909,910,-0.012493,-0.01393,-0.007131,-0.011619,-0.007118,0.012734,-0.014221,0.003487,-0.037394,0.008707,0.07787,-0.012649,-0.026295,0.01245,0.030299,0.027099,0.024459,0.002223,0.049561,0.009598,0,cluster12
910,911,-0.007174,-0.01867,-0.015655,-0.003796,0.01069,0.020856,-0.01967,-0.017772,-0.006859,-0.005613,-0.02343,-0.00343,0.030116,0.029892,0.008407,-0.021235,-0.02571,-0.006648,-0.012657,-0.000377,0,cluster3
911,912,0.025649,0.061109,0.031099,0.005048,0.001582,-0.035763,-0.013763,0.003729,0.012628,-0.030225,0.006608,0.020549,0.029651,-0.000263,0.002679,0.009443,0.018222,-0.004976,-0.001391,-0.026877,0,cluster9
912,913,-0.009843,-0.042276,-0.03688,0.001821,-0.017698,-0.00785,-0.029651,0.003732,0.020581,-0.0224,0.005205,-0.005491,0.015989,0.03587,-0.000942,-0.017979,-0.023839,-0.026925,0.026213,-0.032637,0,cluster9
913,914,-0.023702,-0.02754,-0.009631,0.007819,-0.017331,-0.001458,0.01833,0.066602,-0.034517,0.011506,0.059866,-0.019676,-0.046462,0.00331,0.001661,-0.032207,-0.000598,0.017397,0.069383,0.009385,0,cluster12
914,915,-0.011261,-0.017124,-0.020248,0.00832,-0.015115,-0.007095,-0.024604,-0.001177,0.013475,-0.02788,0.007009,-0.003896,0.007029,0.033006,0.021506,-0.004906,-0.007402,0.001847,0.015965,-0.027303,0,cluster9
915,916,0.010962,-0.022366,-0.036207,0.015167,-0.032642,-0.049125,-0.005571,-0.018037,0.002337,-0.016959,-0.010564,0.067533,0.024569,-0.044342,0.046912,-0.03107,0.007343,-0.015185,-0.015659,0.017543,0,cluster12
916,917,0.034029,0.018902,-0.025732,-0.005491,-0.034272,0.000256,0.004242,0.00093,0.008343,0.033069,-0.010093,0.061345,0.00244,0.008573,0.020039,-0.005113,0.024447,-0.037338,0.002572,-0.018271,0,cluster3
917,918,-0.047673,0.014643,0.069894,-0.045842,-0.026737,-0.039642,0.005032,0.038091,0.026011,0.010606,-0.059104,-0.030033,0.029206,-0.011659,0.030092,0.013476,0.03081,-0.010037,0.007098,-0.001117,0,cluster7
918,919,-0.027503,-0.017052,-0.002031,-0.01681,-0.058649,-0.011078,0.030347,0.021692,0.03756,0.046488,-0.075839,0.011466,0.007767,0.006947,0.050947,0.017464,0.024982,-0.038244,0.016626,-0.011266,0,cluster7
919,920,0.001713,-0.013873,-0.004118,-0.000228,-0.023708,0.022535,0.006615,0.021353,0.012375,-0.005803,0.026248,-0.024393,0.023586,0.026257,-0.027696,-0.035067,0.006793,-0.010407,0.041884,0.022589,0,cluster12
920,921,0.003354,-0.011502,0.080634,0.011606,0.004605,-0.066248,0.002749,0.021731,-0.052391,0.025986,0.016474,-0.013665,-0.044238,0.012757,-0.019287,-0.046011,0.0003,0.029212,0.051835,-0.026357,0,cluster12
921,922,0.025384,0.052104,0.04415,-0.007034,-0.020797,-0.026144,-0.001188,0.018554,0.04743,0.025224,0.040407,0.033533,0.00868,0.006584,0.001184,-0.006404,0.010695,0.010801,0.002833,-0.032969,0,cluster9
922,923,0.029929,-0.058329,-0.025289,-0.034991,-0.012059,0.015069,-0.007409,0.044245,0.017713,-0.021627,0.030455,0.049435,0.024554,-0.015031,-0.025522,0.001026,-0.037454,-0.003324,0.010026,-0.020125,0,cluster12
923,924,-0.024271,0.008094,0.041788,-0.055507,-0.006215,-0.039802,-0.045476,-0.014835,0.043107,0.028723,-0.034294,0.051617,0.032371,-0.00172,0.011233,-0.077326,-0.016007,-0.028054,-0.046485,-0.01948,0,cluster9
924,925,0.040978,-0.005011,-0.016723,0.013317,0.029879,-0.031513,0.028312,-0.100091,-0.012789,-0.054914,-0.054742,0.004556,0.024705,0.042613,0.016367,0.072597,0.009279,-0.036719,0.004169,0.019816,0,cluster12
925,926,-0.003106,-0.007357,0.024776,-0.016585,0.024819,0.036837,0.038411,-0.052622,0.018507,0.050634,-0.015566,0.011133,-0.012701,0.035346,0.006842,-0.033191,0.035708,-0.045058,-0.006169,-0.008002,0,cluster3
926,927,-0.021045,-0.035602,-0.022225,-0.025857,0.019539,0.009081,-0.003458,-0.008939,-0.019519,-0.054198,0.056471,-0.014122,-0.003526,-0.078549,0.041719,0.007142,0.015874,0.040321,0.002235,0.049681,0,cluster12
927,928,0.036728,0.002228,0.00688,-0.009748,0.006671,0.009461,-0.006728,0.045768,-0.002079,-0.037625,0.052861,0.026749,-0.032604,-0.092607,0.040587,0.016389,-0.014519,0.078516,-0.020349,0.000898,0,cluster12
928,929,-0.003277,-0.024061,0.016296,0.030284,-0.00429,-0.001675,0.030523,-0.02515,-0.000475,0.026798,0.015666,-0.041829,0.001962,0.02501,0.013686,-0.018299,-0.011651,0.043559,0.009842,-0.012704,0,cluster12
929,930,-0.011907,-0.015391,-0.003354,-0.043364,0.011438,0.037867,-0.054507,-0.002571,-0.01062,0.031032,-0.019255,-0.024394,0.016234,0.012083,0.009221,-0.023497,0.008094,0.002785,-0.049052,-0.001733,0,cluster3
930,931,0.015258,-0.021405,-0.015107,0.023174,0.012668,-0.008257,-0.004367,0.024805,-0.061979,0.025161,-0.028075,-0.020945,-0.03017,-0.038084,0.019289,-0.042626,0.000191,0.008149,0.016282,0.063109,0,cluster12
931,932,-0.04296,0.03866,0.042249,0.001743,0.028094,-0.028055,-0.025817,0.029241,0.053913,-0.036921,0.027398,-0.003457,0.039381,0.03905,-0.026664,-0.063079,-0.016973,0.005587,-0.002855,-0.020736,0,cluster9
932,933,-0.009053,0.035172,0.023382,0.025801,-0.006195,-0.055815,-0.028522,0.023096,0.018037,-0.010852,0.03863,0.037384,0.016283,0.023568,0.020364,-0.003186,0.011824,0.002014,0.006531,-0.042104,0,cluster9
933,934,0.038581,0.023676,-0.009031,0.00223,-0.01601,0.009275,0.018577,0.011983,-0.025749,-0.014217,0.017463,0.00606,0.026661,0.005208,-0.013278,0.008297,0.024202,-0.011838,0.029438,0.014096,0,cluster12
934,935,-0.03059,0.004126,-0.027716,0.025735,0.006881,0.010504,0.010158,0.000313,0.005441,-0.00301,-0.001692,-0.007085,-0.00849,0.002165,0.03018,-0.027178,0.008876,0.003739,0.005362,0.001828,0,cluster3
935,936,-0.044703,0.015956,0.083478,-0.03996,-0.007216,-0.02722,0.011327,0.006227,0.014182,0.026135,-0.064476,-0.031167,0.03019,-0.016657,0.044498,0.015856,0.039747,-0.000229,-0.013796,0.007099,0,cluster7
936,937,-0.011191,0.064017,0.065457,-0.032276,-0.014784,-0.030987,0.028585,0.040158,0.030375,0.006373,-0.043655,0.003077,0.039897,-0.022827,0.043126,0.053194,0.043831,-0.001196,-0.011773,-0.00257,0,cluster7
937,938,-0.018615,0.010978,0.015468,0.006399,0.048839,0.010579,0.012569,-0.038704,-0.036807,-0.033071,-0.007778,-0.006971,-0.014184,0.002002,0.032835,-0.012727,0.000141,0.0187,0.021138,0.002541,0,cluster3
938,939,0.010995,0.029418,-0.014116,0.013369,0.048448,0.022202,0.013376,-0.03897,-0.007969,-0.037291,-0.010704,0.024936,0.03345,-0.010368,0.046715,0.00377,0.022702,-0.016208,-0.014235,0.018408,0,cluster3
939,940,0.009243,-0.065313,-0.010157,-0.015153,0.020622,-0.001358,0.046407,-0.00837,-0.003077,0.000113,0.046438,0.031496,0.042786,-0.009283,0.010164,-0.010948,-0.03223,-0.010673,0.005188,0.020786,0,cluster12
940,941,0.029034,0.049233,-0.029341,0.009657,-0.009142,0.004502,0.020787,0.00821,-0.000737,0.001297,-0.007887,-0.016133,0.062603,0.031763,0.006657,-0.012935,-0.006141,-0.001616,-0.009335,0.020353,0,cluster3
941,942,-0.003933,-0.012577,-0.012756,-0.016906,-0.021652,0.006978,0.006384,0.025177,0.014551,-0.008344,-0.012599,-0.019981,0.014211,0.013041,-0.004413,-0.04626,-0.001726,-0.009498,0.016916,0.011663,0,cluster3
942,943,-0.026899,-0.001017,0.007399,0.005292,-0.022933,-0.023442,-0.015681,-0.030445,-0.042447,-0.010945,-0.000511,0.015828,0.051301,0.051248,-0.011302,0.001313,-0.032541,0.021649,-0.029716,-0.001283,0,cluster12
943,944,-0.008975,-0.004011,-0.018381,-0.023912,-0.001648,-0.008355,-0.02435,-0.035982,-0.007417,0.04356,-0.01987,-0.012934,0.020115,0.033266,0.018356,-0.009491,-0.012154,-0.013924,-0.029644,0.010758,0,cluster3
944,945,-0.030012,0.00332,-0.011493,0.0046,0.089905,0.010635,0.005309,0.006954,-0.003991,-0.046104,-0.000604,-0.013101,0.020346,0.086195,-0.067803,0.056193,-0.026666,-0.033853,-0.004775,0.074746,0,cluster1
945,946,-0.003191,-0.008081,0.004403,-0.027438,0.006711,0.00972,-0.024826,0.033878,-0.021777,0.014133,-0.02253,0.053206,0.009566,0.01169,0.005804,-0.042148,0.003126,-0.022678,-0.029306,-0.004294,0,cluster3
946,947,0.013877,0.062559,-0.002982,0.034566,0.004841,-0.034904,-0.024836,-0.019447,0.008145,0.050236,0.024298,0.007408,0.018522,0.008215,0.074416,0.022007,0.015713,0.006464,-0.023194,-0.003849,0,cluster12
947,948,-0.020318,-0.004373,0.034508,-0.008967,-0.005645,-0.058241,-0.03735,-0.008804,0.01028,-0.015761,0.025746,0.008845,0.013832,0.017216,0.008517,-0.018791,-0.007187,-0.004107,0.016064,-0.035824,0,cluster9
948,949,0.000896,0.013251,-0.01937,0.040419,0.002747,0.00449,0.02316,-0.019595,0.016916,0.024867,0.011465,-0.000658,0.04835,0.044551,0.040437,-0.010798,0.012535,-0.004647,-0.010059,0.012789,0,cluster3
949,950,-0.021879,0.009816,0.055929,-0.054802,-0.018628,-0.042157,-0.059384,-0.016932,0.049414,0.024953,-0.013676,0.025928,0.018624,0.031961,-0.009339,-0.053615,-0.005953,-0.014543,-0.019922,-0.05541,0,cluster9
950,951,0.02373,-0.036669,-0.00866,0.028823,-0.023941,-0.016957,0.007233,0.038392,-0.060028,0.027178,-0.050276,-0.00128,-0.03101,-0.004305,-0.000861,-0.061475,0.009784,-0.011597,0.040862,0.016899,0,cluster12
951,952,0.014042,-0.031482,-0.009942,-0.0071,-0.046256,0.038546,-0.035351,-0.006231,0.016127,0.036569,0.059236,-0.001186,-0.007708,0.032441,-0.009036,0.014039,0.022228,-0.027689,0.055726,-0.008979,0,cluster12
952,953,0.012921,0.029384,-0.035171,-0.02464,-0.002156,0.009181,-0.014459,0.008526,-0.006153,0.006826,-0.006388,0.041095,0.012748,0.001913,0.037719,0.006735,0.029512,-0.040299,-0.016537,-0.001342,0,cluster3
953,954,0.002627,-0.009359,-0.006457,-0.028973,-0.022811,0.045561,-0.022797,0.025408,0.036593,0.009983,0.006717,-0.005053,0.009707,0.018557,-0.020045,-0.033542,0.006008,-0.01907,0.016157,0.003475,0,cluster3
